texto,texto_preprocessado,label
"Bom dia a todos
URGENTE - firewall corporativo não está operar corretamente.
Nossa área financeira ficou prejudicada.
Requeremos intervenção sem demora.
A data limite está em amanhã.
Agradeço desde já se puderem atender ainda hoje.
Aguardo vosso contato,",dia urgente firewall corporativo nao operar corretamente areo financeira ficar prejudicar requeremos intervencao demora data limite amanha agradeco puder atender hoje aguardo contato,Produtivo
"Boa tarde
Já tentei atendimento várias vezes sem resposta.
O ticket #4744 sobre relatório gerencial está pendente.
Isso está impactando negativamente na supervisão.
Solicito priorização deste caso.
Esperando retorno,",atendimento vario resposta ticket relatorio gerencial pendente impactar negativamente em o supervisao solicito priorizacao de este caso esperar retorno,Produtivo
"Bom dia a todos
Busquei suporte diversas vezes sem resposta.
O chamado #5621 sobre análise de custos está sem atendimento.
Há risco de prejuízo no cronograma.
Peço escalação deste chamado.
Fico na expectativa,",dia busquei suporte diversos resposta chamado analise custo atendimento risco prejuizo em o cronograma peco escalacao de este chamado fico em o expectativa,Produtivo
"Prezada equipe
Informo que pedir acesso para o indicadores de performance.
A área precisa desta permissão para executar as funções.
Já preenchi o ticket #4892.
Podem analisar? sem delongas?
Respeitosamente,",prezar equipe informo pedir acesso indicador performance areo precisar de este permissao executar funcoe preenchi ticket analisar delonga respeitosamente,Produtivo
"Pessoal
Manifesto a necessidade de requisitar a disponibilização dos documentos sobre CRM Salesforce.
Precisamos deste material para prosseguir no projeto.
Conseguem disponibilizar assim que possível?
Esperando retorno,",pessoal manifesto necessidade requisitar disponibilizacao de o documento crm salesforcer precisar de este material prosseguir em o projeto conseguir disponibilizar possivel esperar retorno,Produtivo
"Boa tarde equipe
A data limite para ambiente de produção se encerra em 21/3.
Ainda não recebemos retorno sobre este assunto.
A segurança foi comprometida.
É essencial conseguirmos uma definição prontamente.
Fico na expectativa,",equipe data limite ambiente producao encerrar nao receber retorno seguranca comprometir essencial conseguirr definicao prontamente fico em o expectativa,Produtivo
"Estimados
Segundo alinhado em 23/10,
permanecem pontos em aberto sobre orçamento anual.
Proponho fazer uma call de 30 minutos?
Preciso que olhem esta situação.
Obrigado,",estimar alinhar permanecer abrir orcamento anual proponho call minuto preciso olhar situacao obrigar,Produtivo
"Olá
A data limite para KPIs operacionais se encerra amanhã.
Ainda não obtivemos posicionamento sobre esta demanda.
A compras ficou bloqueada.
É crítico conseguirmos um posicionamento rapidamente.
Aguardo retorno,",ola data limite kpis operacional encerrar amanho nao obtivemo posicionamento demanda compra ficar bloqueado critico conseguirr posicionamento rapidamente aguardo retorno,Produtivo
"Olá equipe
O deadline para ciclo de vendas expira esta semana.
Não tivemos feedback sobre esta demanda.
Nosso setor de desenvolvimento está impossibilitado de trabalhar.
É crítico termos uma definição o quanto antes.
Esperando retorno,",equipe deadline ciclo venda expiraer semana nao feedback demanda setor desenvolvimento impossibilitado trabalhar critico definicao esperar retorno,Produtivo
"Bom dia a todos
Gostaria de pedir a disponibilização dos documentos sobre report financeiro.
Necessitamos destes dados para prosseguir no projeto.
Podem disponibilizar prioritariamente?
Fico na expectativa,",dia gostar pedir disponibilizacao de o documento report financeiro necessitar de este dado prosseguir em o projeto disponibilizar prioritariamente fico em o expectativa,Produtivo
"Boa noite
Registro aqui rastrear andamento do caso #6231.
avaliação de desempenho deixou de funcionar como esperado.
Nosso setor de operação comercial não pode operar.
Peço que verifiquem isso.
Melhores cumprimentos,",registro rastrear andamento de o caso avaliacao desempenho deixar funcionar esperar setor operacao comercial nao operar peco verifiquir cumprimento,Produtivo
"Caro time
ATENÇÃO IMEDIATA - Está ocorrendo um lentidão em banco de dados Oracle.
aumentando custos e provocando dificuldades significativos.
Solicitamos suporte prioritariamente.
O prazo está em hoje.
Podem enviar uma atualização?
No aguardo de retorno,",time atencao imediato ocorrer lentidao banco dado oracle aumentar custo provocar dificuldade significativo solicitar suporte prioritariamente prazo hoje enviar atualizacao em o aguardo retorno,Produtivo
"Caros colegas
Entro em contato para verificar algumas informações sobre análise de viabilidade.
Precisamos validar que estamos alinhados antes de avançar.
Os pontos críticos são:
- Como a data?
- Qual time é responsável?
Desde já agradeço se puderem atender até amanhã.
Atentamente,",colega entro contato verificar algum informacoes analise viabilidade precisar validar alinhar avancar critico sao data time responsavel agradeco puder atender ate amanha atentamente,Produtivo
"Fala galera
Escrevo para solicitar dados sobre ServiceNow.
Estamos buscando entender como está.
Isso é essencial para definir os próximos passos.
Esperamos prioritariamente um posicionamento.
Cordialmente,",falar galera escrevo solicitar dado servicenow buscar entender essencial definir proximo passo esperar prioritariamente posicionamento cordialmente,Produtivo
"Olá equipe
Envio este email para checar certos detalhes sobre fluxo de caixa.
Devemos garantir o entendimento correto antes de prosseguir.
As questões críticos são:
- Quando a data?
- Qual área vai atender?
Solicito que verifiquem este caso.
Obrigada,",equipe envio checar certos detalhe fluxo caixa dever garantir entendimento correto prosseguir questoe critico sao data areo atender solicitar verifiquir caso obrigar,Produtivo
"Estimados
Relato uma situação isolado em DRE.
Ocorreu ontem às 15:15.
O firewall corporativo está sofrendo incompatibilidade recorrente.
O setor de compras não consegue operar.
Prints seguem anexos ao chamado #8760.
Solicito que analisem esse problema.
Esperando retorno,",estimar relato situacao isolar dre ocorrer firewall corporativo sofrer incompatibilidade recorrente setor compra nao conseguir operar prints seguir a o chamado solicito analisem problema esperar retorno,Produtivo
"Galera
A data limite para DRE se encerra amanhã.
Ainda não obtivemos retorno sobre este assunto.
Isso está impactando negativamente na departamento de TI.
É crítico conseguirmos uma definição prontamente.
No aguardo de manifestação,",galerar data limite dre encerrar amanho nao obtivemo retorno impactar negativamente em o departamento critico conseguirr definicao prontamente em o aguardo Manifestacao,Produtivo
"Olá equipe
Peço que pedir autorização ao Jira.
Minha equipe necessita desta permissão para realizar o trabalho.
Já preenchi o ticket #8388.
Dá para olhar? em caráter emergencial?
Desde já agradeço,",equipe pecar pedir autorizacao a o jira equipe necessitar de este permissao realizar trabalho preenchi ticket de o olhar carater emergencial agradeco,Produtivo
"Prezado time
Tentei contato há 17 dias sem retorno.
O ticket #8475 sobre fechamento mensal continua pendente.
Todo time de marketing não pode prosseguir.
Peço escalação deste caso.
Fico na expectativa,",prezar time contato dia retorno ticket fechamento mensal continuar pendente time marketing nao prosseguir peco escalacao de este caso fico em o expectativa,Produtivo
"Galera
Faço contato validar alguns pontos sobre fechamento mensal.
Devemos validar a mesma visão antes de avançar.
As questões críticos são:
- Como o prazo?
- Qual time vai atender?
Poderiam dar uma olhada?
Cordialmente,",galerar faco contato validar algum fechamento mensal dever validar visao avancar questoe critico sao prazo time atender olhada cordialmente,Produtivo
"E aí
Já tentei contato múltiplas vezes sem sucesso.
O chamado #2177 sobre auditoria interna está sem resolução.
impedindo o andamento normal e causando transtornos significativos.
Peço atenção especial desta demanda.
Aguardando feedback,",contato multiplas sucesso chamado auditoria interno resolucao impedir andamento normal causar transtorno significativo peco atencao especial de este demanda aguardar feedback,Produtivo
"E aí
Procurei ajuda diversas vezes sem resposta.
A solicitação #3992 sobre pipeline de deploy está sem resolução.
Isso está causando prejuízos do área financeira.
Solicito intervenção da gestão desta demanda.
Aguardo vossa resposta,",procurei ajudar diversos resposta solicitacao pipeline deploy resolucao causar prejuizos de o area financeiro solicito intervencao de o gestao de este demanda aguardo resposta,Produtivo
"Estimados
Comunico pedir a disponibilização do material sobre Tableau.
Necessitamos deste material para avançar no projeto.
Conseguem compartilhar ainda hoje?
Aguardo posicionamento,",estimar comunico pedir disponibilizacao de o material tableau necessitar de este material avancar em o projeto conseguir compartilhar hoje aguardo posicionamento,Produtivo
"Prezado time
Gostaria de checar certos detalhes sobre revisão de custos.
É necessário confirmar o entendimento correto antes de avançar.
Os pontos críticos são:
- Qual o prazo?
- Qual time vai atender?
Conseguem me dar uma atualização?
Atentamente,",prezar time gostar checar certos detalhe revisao custo necessario confirmar entendimento correto avancar critico sao prazo time atender conseguir atualizacao atentamente,Produtivo
"Equipe
Notifico um problema técnico em orçamento anual.
Foi identificado hoje às 18:45.
Temos uma divergência em orçamento anual.
Todo time de segurança não consegue continuar.
Capturas seguem anexos ao chamado #4374.
Esperamos com urgência uma resposta.
No aguardo de retorno,",equipe notifico problema tecnico orcamento anual identificar hoje divergencia orcamento anual time seguranca nao conseguir continuar captura seguir a o chamado esperar urgencia resposta em o aguardo retorno,Produtivo
"Bom dia
Segundo acordado em 23/3,
ainda temos pontos em aberto sobre sistema ERP.
Sugiro marcar uma conversa de 30 minutos?
É viável antecipar?
Obrigada,",dia acordar abrir erp sugiro marcar conversa minuto viavel antecipar obrigar,Produtivo
"Time
Apresento solicitar a disponibilização do material sobre integração EDI.
Necessitamos destes dados para avançar no trabalho.
Conseguem enviar quando puderem?
Aguardo vosso contato,",time apresentar solicitar disponibilizacao de o material integracao edi necessitar de este dado avancar em o trabalho conseguir enviar puder aguardo contato,Produtivo
"Fala galera
Segundo definido no email anterior,
ainda temos pontos em aberto sobre plataforma SAP.
Podemos fazer uma reunião rápida?
É viável resolver?
Saudações,",falar galera definir em o anterior abrir plataforma sap reuniao rapir viavel resolver saudacoes,Produtivo
"Prezado time
Gostaria de checar status do chamado #5263.
Observamos erro crítico no ambiente de produção.
A produção está comprometida.
Agradeço desde já se puderem atender prontamente.
Aguardo breve retorno,",prezar time gostar checar status de o chamado observar erro critico em o ambiente producao producao comprometer agradeco puder atender prontamente aguardo retorno,Produtivo
